blueWins,blueKillDiff,blueDeathDiff,blueAssistsDiff,blueWardPlacedDiff,blueWardDestroyedDiff,blueAvgLvlDiff,blueTowerDestroyedDiff,blueCSPerMinDiff,dragTeam,heraldTeam,fbTeam
0,3,-3,4,-7,-3,0.2,0,-1.6,1,1,1
1,4,-4,2,-1,-5,0.2,0,1.4,0,1,1
1,11,-11,10,0,-1,0.8,0,0.7,0,0,1
0,-5,5,-4,1,-1,-1.2,0,-5.4,-1,0,-1
0,-3,3,-2,-12,0,-0.8,0,-0.7,-1,-1,-1
1,0,0,-5,-1,2,0,0,-4.1,0,0,-1
1,0,0,-4,4,-1,-0.2,0,1.7,0,0,1
0,-3,3,-3,-21,-1,0,0,-1.1,1,0,-1
0,-8,8,-11,0,1,-0.4,0,-3.3,-1,1,-1
1,-1,1,-3,-8,-1,0,0,-0.8,-1,0,1
0,-4,4,0,0,-1,-0.2,0,-4.6,-1,-1,-1
0,0,0,1,3,-1,0,0,-5.9,1,0,-1
1,0,0,-6,36,1,0.4,0,1.5,-1,0,1
0,-7,7,-9,16,3,-0.4,0,-5.5,-1,0,-1
1,3,-3,4,-5,3,0.4,0,1.9,0,0,1
0,-3,3,-2,-22,10,-0.6,0,-3.2,0,0,-1
0,-2,2,-2,131,1,0,0,-0.8,-1,0,1
1,0,0,-3,-4,-4,0,0,-0.2,0,0,-1
1,0,0,-5,5,-1,0,0,-4,0,-1,1
0,-7,7,-11,22,-4,0,0,3.4,0,0,-1
1,4,-4,7,-41,2,0.2,0,2.6,1,0,1
0,-5,5,2,14,0,-0.8,0,-6.6,-1,-1,-1
0,-9,9,-21,-27,1,-0.8,0,4,-1,0,-1
1,-3,3,-7,-8,0,0.2,0,0.5,1,0,-1
0,-7,7,2,-6,6,-0.6,0,-3.6,-1,-1,-1
1,8,-8,10,34,-10,0.6,0,3,1,1,1
1,2,-2,2,-11,5,0.2,0,2.1,-1,0,1
0,4,-4,8,-1,0,0.4,0,1.4,1,1,-1
0,-1,1,-3,44,1,0,0,-2.6,1,1,-1
1,4,-4,5,-18,0,0.2,0,3.3,1,0,-1
0,-2,2,1,-2,1,-0.2,0,1.1,-1,0,-1
1,1,-1,-2,-3,-4,0,0,-7,1,1,-1
1,11,-11,9,4,-9,1.2,0,3.4,0,-1,1
0,-8,8,-8,2,-1,-0.6,-1,-0.1,-1,0,1
0,-1,1,-2,-3,3,-0.6,0,-3.3,0,0,1
1,12,-12,18,43,-1,1.6,2,10.3,0,0,1
1,2,-2,7,7,-1,0.2,0,1.7,1,0,-1
1,-3,3,-3,4,1,0,1,7.2,0,1,1
0,1,-1,-1,1,0,-0.2,0,0.4,-1,-1,-1
1,-3,3,-3,30,-5,0.2,0,2.8,-1,0,-1
0,-1,1,-2,4,1,-0.6,0,-5.2,-1,0,-1
1,1,-1,4,-3,2,-0.4,0,-5.2,0,1,-1
1,3,-3,3,-2,-1,0.2,0,0.6,0,-1,-1
1,2,-2,2,-27,16,0,0,0.6,1,0,1
0,-8,8,-6,4,1,-0.8,0,-2.6,0,0,-1
0,-6,6,-9,0,-1,-1.6,-2,-8.7,0,-1,-1
1,7,-7,13,72,3,0.8,0,0,1,0,1
0,3,-3,2,4,0,0,0,-5.9,1,0,-1
1,2,-2,7,-6,-2,0.2,0,-1.9,0,1,1
0,0,0,-1,3,0,-0.4,0,-0.1,-1,0,-1
0,6,-6,13,3,-2,0.2,0,0.6,1,0,-1
0,-1,1,-2,-40,-4,-0.6,0,-7.2,-1,1,-1
0,-1,1,-3,-5,-4,0,0,-3.6,-1,0,-1
1,-2,2,0,2,2,-0.2,0,0.6,-1,0,1
1,2,-2,1,-86,-3,-0.2,0,-4.9,1,0,1
0,-6,6,-14,0,-3,0,0,1,-1,0,1
1,5,-5,2,-21,4,0.4,0,7,0,0,-1
0,0,0,-4,-26,2,0,0,0.3,1,-1,-1
1,1,-1,2,-4,-2,0,0,-1.8,1,0,-1
1,0,0,4,0,0,-0.2,0,-4.2,0,1,-1
1,0,0,2,28,0,0.2,0,-1.9,-1,1,-1
1,0,0,3,1,2,0.4,0,0.6,0,0,1
0,-3,3,-2,4,0,0,0,-0.3,0,0,-1
1,-3,3,-3,-23,0,-0.2,0,-1.4,-1,1,-1
1,-8,8,-14,3,-4,-0.8,-1,2.3,-1,1,-1
0,-4,4,-4,-6,-1,-0.6,0,-7.9,-1,1,-1
0,-4,4,-5,-20,-1,-0.2,0,-3.9,1,0,1
0,2,-2,4,-30,-2,0,0,4,1,0,1
0,-4,4,-10,-1,-1,-0.4,0,1.2,0,0,1
1,1,-1,2,-5,5,0.4,0,3.4,1,0,-1
0,0,0,-1,-2,-1,0,0,1.1,1,1,-1
1,9,-9,4,4,3,0.6,1,6.1,1,0,1
1,-2,2,-1,-3,0,0,0,1.3,1,0,1
0,1,-1,1,2,1,0.2,0,0.7,0,0,1
0,5,-5,6,1,-3,0.6,0,4.2,0,0,-1
1,-2,2,2,8,-5,0,0,4.1,0,0,1
0,-2,2,2,6,3,-0.2,0,4.1,1,0,-1
0,-10,10,-5,-1,2,-1,0,-2.6,-1,-1,-1
1,-1,1,5,-21,-1,-0.6,0,0.4,1,0,1
1,3,-3,6,1,1,0.4,0,-5.3,1,0,1
1,2,-2,3,10,-1,0.2,0,0.2,1,-1,-1
1,3,-3,1,3,-3,0.4,0,2.1,0,0,-1
1,8,-8,12,33,-1,0.4,0,1.2,1,0,1
0,-1,1,2,-5,1,-0.2,0,-1.1,1,-1,1
0,7,-7,6,1,1,0.4,0,-5,-1,-1,-1
1,2,-2,5,4,-1,0.4,0,5.5,1,1,1
0,0,0,-3,-3,1,0.4,0,4.9,-1,1,1
1,5,-5,7,27,-3,0.4,0,1.8,-1,1,1
0,0,0,3,-45,1,0,0,1,-1,0,-1
0,-4,4,-2,3,-1,-0.6,0,-7,-1,0,-1
1,3,-3,2,3,-2,0.2,0,6.5,-1,0,1
0,1,-1,0,-14,0,0,0,0,1,0,1
0,-6,6,-9,-3,0,-0.6,0,0.3,1,0,1
0,-4,4,-9,1,-1,-0.4,0,-0.5,1,0,1
1,2,-2,7,-32,1,0.6,0,3.3,1,0,1
0,-7,7,-6,-27,-1,-1.2,0,-2.8,1,0,-1
0,-9,9,-9,-28,-1,-0.8,0,-8.5,-1,0,-1
1,0,0,-3,-3,-2,0,0,0.4,1,1,1
0,2,-2,-1,3,-1,-0.6,0,-0.7,-1,0,1
1,3,-3,-1,39,0,0,0,-2.1,-1,1,1
0,-4,4,-3,-6,1,-0.6,0,-4.9,0,0,-1
1,2,-2,2,21,1,0,0,-3,0,0,-1
0,-6,6,-14,-38,-2,-0.4,0,-2.4,0,0,-1
1,0,0,-5,2,1,0,0,0.7,0,0,1
0,3,-3,0,-3,1,0.2,0,-0.4,-1,0,1
0,-2,2,-3,-36,-3,0.2,0,-0.9,0,1,-1
0,-1,1,1,2,-3,-0.4,0,-3.8,1,0,1
1,2,-2,7,-3,2,0,0,-2,1,0,1
0,-3,3,-13,-55,-2,-1.4,0,-3.4,-1,0,-1
1,-1,1,0,-30,5,0.2,0,0,0,0,1
0,-1,1,-1,-2,1,-0.2,0,-3.3,1,0,-1
1,4,-4,2,-3,3,0.4,1,-0.7,0,0,1
0,0,0,5,35,-1,-0.2,0,-1.3,0,0,1
1,-1,1,2,-66,1,0,0,1.1,1,1,1
1,3,-3,1,-3,2,0.6,0,5.3,1,0,-1
0,6,-6,5,-1,-3,-0.2,0,-2.2,1,1,1
0,-2,2,-1,-7,1,-0.4,0,-1,-1,-1,-1
1,0,0,-1,4,3,0.2,0,-1.3,-1,-1,-1
0,-1,1,-3,22,-1,-0.2,0,0.7,0,0,-1
1,4,-4,4,-1,1,0.4,0,2.5,-1,0,-1
1,3,-3,4,1,1,0.4,0,1.2,-1,1,-1
1,3,-3,0,23,2,0.4,0,3.6,1,1,1
0,-1,1,4,-1,2,-0.4,0,-4.5,-1,1,-1
0,-3,3,-4,-8,2,-0.8,0,0.1,1,0,1
1,7,-7,-2,-1,0,1.4,3,8.3,1,1,1
0,0,0,-3,28,-20,0.2,0,0.4,1,1,1
0,3,-3,3,4,-1,0.2,0,4.3,1,0,-1
1,3,-3,2,38,-5,-0.2,0,-3.2,0,1,1
0,-6,6,-15,-2,-2,-0.2,0,-3.6,1,0,-1
0,6,-6,7,4,-1,0.2,1,1.3,0,0,1
0,-5,5,-5,-4,2,-0.4,0,0.6,1,0,-1
1,-1,1,4,6,1,-0.6,0,-3.5,0,0,1
0,-1,1,1,-2,2,-0.2,0,-3.5,0,0,-1
0,1,-1,-7,13,-1,0.4,0,-3.2,0,0,1
0,-12,12,-9,-44,-3,-1.8,-1,-8.7,0,0,-1
0,-2,2,3,1,3,-1,-1,-3.6,-1,-1,1
0,4,-4,14,4,-1,0.6,0,3.8,0,0,1
1,4,-4,1,0,0,0.8,0,1.5,0,0,1
1,2,-2,3,4,0,0.2,0,5.7,0,0,1
0,-9,9,-6,-72,-1,-0.8,0,0.2,0,-1,-1
1,1,-1,6,-1,0,0.8,0,1.5,0,-1,-1
1,4,-4,10,3,3,0.2,0,-2.1,1,0,1
0,-2,2,7,1,-1,0,0,-2.1,-1,0,1
0,-1,1,-4,-19,-1,-0.4,0,-1.7,-1,0,1
0,-9,9,-6,27,-3,-0.6,0,-3.9,-1,0,-1
1,-1,1,-5,1,-1,0.2,1,1.1,-1,0,-1
1,-1,1,7,-5,5,0.2,0,0.1,-1,0,1
1,7,-7,9,19,0,1.2,0,3,-1,0,1
1,1,-1,-3,-1,0,0.4,1,1.9,-1,0,1
1,6,-6,10,-1,0,0,0,-1.4,1,0,1
1,5,-5,3,4,-1,0.4,0,7.5,-1,-1,1
1,4,-4,3,-23,2,0,0,-3.5,1,0,1
0,1,-1,-1,4,1,0.8,0,2.1,-1,0,-1
0,0,0,-2,-9,6,-0.4,0,-2.9,1,-1,1
1,4,-4,2,-2,0,0,0,1.5,0,0,-1
0,-2,2,-1,-17,-2,-0.4,0,-5.7,-1,0,-1
0,-4,4,-3,-35,-2,-0.4,1,-1,0,-1,-1
0,-6,6,-8,-14,0,-0.4,0,0.2,0,0,-1
1,3,-3,9,-15,-1,0,0,0,1,0,-1
0,-2,2,-5,2,-2,0.2,0,-3.6,-1,0,1
1,-3,3,-5,2,-1,-0.2,0,2.6,0,0,-1
1,4,-4,4,-2,-1,0.8,0,1.4,-1,0,-1
1,5,-5,9,0,1,0.2,0,-1.7,1,1,1
1,4,-4,-1,-7,6,0.8,0,0.9,0,1,1
0,-4,4,-7,1,0,0,0,1.7,0,0,-1
0,0,0,-5,3,-1,0.2,0,0.3,0,1,-1
0,3,-3,0,0,3,0.6,0,0,-1,0,1
0,-4,4,-6,-22,-1,0,0,0.5,1,0,-1
1,-5,5,-11,20,4,0,0,-6.4,-1,0,-1
0,-2,2,-1,-2,-1,-0.2,0,0.3,-1,0,-1
1,3,-3,2,0,1,0.2,0,0.2,1,1,1
1,0,0,-2,-1,0,0.2,0,6.9,-1,0,1
0,3,-3,0,4,4,0.6,0,-3.5,-1,0,-1
1,6,-6,9,-22,-1,0.2,-1,-1.9,-1,-1,1
0,-1,1,0,-5,-1,-0.4,-1,-5.5,1,-1,1
1,3,-3,-1,8,-3,0,0,2.7,1,0,1
1,-1,1,-3,0,0,-0.6,0,2.5,1,0,1
0,3,-3,7,0,0,0.2,0,-0.7,0,1,-1
0,-3,3,-8,2,0,0,0,1.1,-1,1,1
1,3,-3,3,-3,1,0.4,0,-1.5,1,0,1
0,0,0,0,1,-2,-0.2,0,-1.1,1,0,1
0,-3,3,-3,-43,4,-0.8,0,-3.1,-1,-1,1
0,-3,3,-1,24,2,-0.2,0,-2.4,-1,1,-1
1,-5,5,-12,0,-1,-0.8,0,-1.2,-1,-1,1
0,4,-4,7,2,3,-0.2,0,-4.5,1,0,1
1,4,-4,3,4,-14,0.6,0,2.6,0,-1,-1
0,-2,2,-1,1,1,-0.2,0,-0.6,0,0,-1
0,3,-3,2,-3,1,-0.2,0,2.9,0,0,1
0,-1,1,-1,8,-2,0,0,2.6,0,0,-1
0,-1,1,-3,-73,0,-0.6,0,0.6,-1,0,1
0,-9,9,-10,-2,-2,-0.8,0,-2.5,-1,0,-1
1,3,-3,3,-2,-1,0.2,0,1.4,1,1,1
0,-7,7,-7,2,-1,-1,-1,-6.4,-1,-1,-1
0,-6,6,1,-3,-3,-1,0,0.2,-1,-1,-1
0,0,0,0,-3,3,-0.4,0,2.6,-1,0,1
0,-2,2,-4,-4,5,-0.8,0,-5,1,1,-1
1,1,-1,2,19,2,0.4,0,-1.8,1,-1,1
1,6,-6,5,-3,-3,0.8,0,3.2,-1,1,1
0,2,-2,0,73,1,0.6,0,-1,-1,1,-1
1,-5,5,2,28,-8,-0.8,0,-4.9,1,0,1
1,1,-1,1,2,2,0,0,3.5,1,0,1
1,16,-16,17,4,0,0.8,0,5.7,1,0,1
1,3,-3,-1,1,1,0.6,1,5,-1,1,-1
1,-1,1,-4,0,-1,0,0,1.2,-1,1,1
1,2,-2,11,26,2,0.2,0,1.8,-1,0,-1
1,1,-1,3,-4,1,-0.8,0,-0.2,0,1,1
0,-2,2,-1,-14,4,0.4,0,-2.7,0,0,-1
0,3,-3,0,4,2,0,0,2.6,1,0,1
0,2,-2,2,-34,-2,0.4,0,2.1,1,0,1
1,-7,7,-11,-2,0,-1,0,0.6,-1,0,1
1,0,0,2,7,2,-0.2,0,-1.6,1,0,1
1,3,-3,8,10,-3,-0.6,0,0.3,0,0,-1
0,1,-1,11,5,-3,-0.2,0,-0.5,1,-1,1
0,0,0,-1,-2,-1,0.2,0,-3.3,-1,0,-1
1,5,-5,5,30,0,1,0,2.7,1,0,1
1,-2,2,-2,-7,0,-0.2,0,1,0,0,-1
0,-1,1,-3,7,-2,-0.2,0,1.4,-1,1,-1
1,-4,4,-1,-23,-3,-0.6,0,-0.2,-1,0,-1
1,10,-10,11,-4,-1,0.8,1,-2,0,1,1
0,1,-1,-2,40,-1,-0.4,0,-2.6,-1,0,1
1,-3,3,-5,-5,1,0.4,0,1.7,1,0,1
0,1,-1,3,3,1,0.2,0,2,-1,-1,-1
0,-10,10,-18,-103,0,-0.6,0,-2.6,0,0,-1
1,10,-10,9,1,0,1,0,5.5,0,0,1
1,1,-1,6,26,-3,0,0,-4.3,1,0,-1
1,0,0,5,0,-2,-0.6,0,-3.5,0,0,1
0,-2,2,-4,1,-2,-0.6,1,2.6,-1,1,1
1,-7,7,-1,-8,0,-0.6,0,-2,1,0,-1
0,2,-2,6,-9,3,-0.2,0,-3.4,-1,0,-1
1,5,-5,8,1,1,0.2,0,0.2,1,0,-1
0,-5,5,-5,5,-2,0,0,2.8,0,0,-1
1,0,0,5,0,-3,-0.2,0,1.1,-1,0,1
1,-4,4,-5,-41,-3,-0.2,0,1,-1,0,1
0,-5,5,-9,-2,2,-0.4,0,0,-1,-1,1
1,0,0,4,-67,12,-0.4,0,-0.9,0,0,-1
0,0,0,0,1,0,0,0,-1.6,1,0,1
0,-12,12,-17,1,-2,-0.6,0,-2.9,-1,-1,-1
1,4,-4,2,1,1,0.4,0,-0.4,0,0,1
0,1,-1,4,-12,-2,-0.2,0,-0.1,1,0,1
1,4,-4,8,-1,2,0.4,-1,2.8,0,-1,1
1,-1,1,-1,-6,-1,-0.4,0,-3.8,1,0,1
1,3,-3,3,0,-2,0.4,0,0.1,0,0,-1
1,1,-1,1,22,0,-0.2,0,-1.5,1,-1,1
1,1,-1,1,1,-1,0,0,1,-1,1,-1
0,5,-5,4,-3,2,0.2,0,-3.9,0,0,1
0,-1,1,0,0,-2,-0.2,0,0.5,-1,1,1
0,2,-2,2,-14,-2,0,0,3.4,-1,0,-1
1,8,-8,11,6,-2,0.6,0,1.6,1,1,1
0,-2,2,-4,-3,3,0.4,0,-2.1,-1,0,-1
0,0,0,-2,24,-2,0.2,0,2.7,1,0,1
0,3,-3,10,36,-3,-0.4,0,-2.4,0,0,1
1,0,0,-2,23,-2,0.2,0,-2.5,0,0,-1
0,-5,5,-5,102,0,-0.6,0,-2.6,0,-1,1
1,0,0,-1,-1,0,0,0,0.2,-1,0,-1
1,1,-1,1,3,-3,0.4,0,-0.3,-1,0,-1
1,-1,1,6,-14,0,-0.2,0,-2.9,1,-1,1
0,5,-5,7,21,1,-0.2,0,-4.9,1,0,1
1,6,-6,6,-10,1,0.4,1,1.3,1,1,1
1,-2,2,-1,-3,0,-0.4,0,-2.5,-1,0,1
1,2,-2,2,-25,9,0,0,-1.3,0,0,1
0,2,-2,2,4,2,-0.2,0,3.7,-1,0,1
0,-11,11,-18,-25,-1,-1,0,-2.6,-1,-1,-1
1,-4,4,-7,3,2,0,0,1.6,-1,0,1
1,5,-5,6,-14,3,0.6,0,2.3,0,0,1
1,0,0,2,2,1,0.2,0,0.6,0,0,1
0,0,0,0,-19,-3,-0.2,0,3.1,0,0,-1
0,-4,4,-6,0,-4,-0.6,-1,-1.6,0,0,1
0,1,-1,4,2,1,-1,-1,1.2,-1,-1,-1
1,-2,2,-3,-5,4,0,0,-0.4,-1,0,-1
1,5,-5,4,-5,1,0.6,0,-1.8,-1,-1,-1
0,-3,3,-5,-64,-3,0,0,-5.7,-1,0,-1
0,-2,2,-2,-6,0,-0.4,0,-3.3,-1,0,1
1,2,-2,1,2,3,0.6,0,1.4,-1,1,1
1,-3,3,-3,1,2,0,0,-0.1,-1,0,-1
0,-5,5,-8,-3,1,-1,0,-0.5,-1,-1,-1
1,6,-6,7,-4,0,0.6,0,4.2,-1,1,1
1,-2,2,-5,54,1,-0.4,0,-0.7,0,0,1
0,-1,1,-2,2,-3,-0.4,0,0.8,-1,1,-1
1,-4,4,-6,-3,0,-0.4,1,-0.6,-1,1,1
0,-5,5,-2,-5,1,-0.6,-2,-2.2,-1,-1,-1
0,1,-1,0,3,-1,-0.6,0,0.1,1,0,1
1,-5,5,-9,3,-1,0,0,-0.4,1,0,-1
1,2,-2,2,-24,1,0.6,0,2.3,1,-1,1
1,-5,5,-9,31,0,-0.4,0,-1.7,-1,0,-1
0,-2,2,-3,4,1,-0.2,0,-0.5,0,-1,1
0,6,-6,9,1,0,0,1,-2.6,-1,0,-1
0,-3,3,-4,-8,0,-0.4,0,-2.5,-1,0,-1
0,-1,1,-1,-22,-1,-0.6,1,-1.6,-1,1,-1
1,3,-3,3,6,1,0.4,0,-2.9,1,-1,1
1,8,-8,9,11,-2,0.6,0,2.4,1,0,1
1,5,-5,1,28,-1,1,0,3.2,1,0,-1
0,-7,7,-7,7,-4,-0.8,0,-5.4,0,0,-1
0,-1,1,3,-20,1,-0.4,-1,-3.8,0,0,-1
0,-1,1,0,-4,-1,-0.4,0,-7,-1,1,-1
0,-6,6,-6,11,2,-0.8,0,-3,-1,0,1
1,1,-1,7,3,0,0,0,4,-1,0,1
0,-6,6,-11,-1,5,-0.2,0,0.9,0,1,-1
0,-1,1,-5,3,0,-0.2,0,-0.7,1,0,1
1,7,-7,9,15,5,1,0,4.2,0,1,1
1,7,-7,4,4,1,1.2,2,6.8,1,-1,1
0,1,-1,3,-2,-1,-0.4,0,-1.7,1,-1,-1
0,-8,8,-16,5,-1,-0.4,0,0.3,1,0,-1
0,-5,5,-4,29,-3,-0.6,0,0.5,-1,0,-1
0,-3,3,-4,-6,0,-0.2,0,-3.2,-1,-1,-1
1,-5,5,-7,3,-4,-0.4,0,0.4,-1,0,-1
1,0,0,1,0,-3,-0.2,0,1.8,0,-1,1
1,7,-7,1,1,1,0.8,0,4.4,-1,0,1
0,-1,1,-6,27,-4,0,0,-0.4,-1,0,-1
1,0,0,2,5,1,0.2,0,-0.8,1,0,1
1,2,-2,0,1,-1,0.2,0,0.1,-1,0,-1
1,4,-4,9,0,0,0.4,0,1,1,0,-1
0,2,-2,4,19,0,0,0,-3.3,-1,1,1
1,1,-1,13,17,-1,0.2,0,-5.3,1,0,-1
0,-1,1,-2,-2,3,-0.4,0,-2.7,0,0,-1
0,-1,1,-1,0,-2,-0.4,0,1.5,1,0,1
1,4,-4,2,2,1,0.4,0,-0.3,0,0,1
1,2,-2,7,3,-1,0,0,2.8,0,1,1
0,-3,3,1,0,-1,-0.6,0,-1.2,-1,0,-1
1,1,-1,1,2,1,0.2,0,1.4,-1,0,1
0,-7,7,-7,-6,-2,-0.6,0,-3,-1,0,-1
1,3,-3,10,-3,3,0,0,3.2,1,0,-1
1,-2,2,-3,-39,1,0.2,0,4.6,1,0,-1
0,5,-5,7,-21,-1,0.2,0,5,1,0,1
1,-2,2,-7,3,-2,0.4,0,0.6,1,0,1
1,3,-3,2,18,1,0,0,-1.4,0,0,-1
0,-3,3,-3,-9,0,-0.2,0,-0.9,-1,-1,-1
1,4,-4,3,21,-1,0.8,0,-1.1,1,0,1
0,-5,5,-10,2,-1,-0.6,0,-0.3,-1,1,1
1,2,-2,7,34,3,-0.2,0,-2.7,1,0,-1
0,2,-2,4,-8,2,0,0,-1.2,-1,1,1
1,4,-4,2,-7,2,0.4,0,0,1,-1,1
0,-3,3,-6,-28,-1,-0.8,0,-3.9,-1,-1,1
0,-5,5,-9,-2,-1,-0.2,0,-1.9,-1,0,1
1,-4,4,-4,-5,2,-0.2,0,-0.7,-1,-1,1
0,4,-4,7,1,1,0.4,0,-2.8,1,0,1
1,0,0,-4,-25,7,0.6,0,0.1,1,-1,-1
1,6,-6,17,5,4,0.2,0,6.3,1,0,1
1,8,-8,11,2,2,0.4,0,6.9,1,0,1
1,8,-8,6,1,1,0.4,0,0.7,1,0,1
1,5,-5,5,-10,1,1.6,1,8.9,1,1,1
1,8,-8,4,-25,17,0.8,0,8.2,0,0,1
0,3,-3,3,-20,6,0.2,0,-0.9,0,-1,-1
0,0,0,2,-4,1,0,0,-4.5,-1,0,1
0,-1,1,4,1,-2,-0.2,0,1.3,1,0,-1
0,-1,1,-2,2,0,-0.2,0,1.4,-1,0,1
0,-4,4,-6,14,1,-0.6,0,-1,-1,-1,-1
0,-6,6,-10,1,-1,-0.6,0,-1.9,-1,0,-1
0,-4,4,-3,-2,1,0.2,0,3.4,1,-1,1
1,-2,2,-1,-18,0,-0.4,0,0.2,1,-1,-1
1,8,-8,3,4,-2,0.6,0,0.2,1,1,1
0,3,-3,3,-27,17,0.2,0,2.2,1,0,-1
0,-1,1,2,10,-1,-0.2,0,-3.6,-1,-1,-1
1,3,-3,5,-4,1,-0.2,0,-0.3,1,0,1
0,0,0,2,0,-2,-0.6,0,-1,0,0,-1
0,-9,9,-10,-2,0,-1,-1,-2,-1,-1,-1
1,4,-4,5,4,-2,0.2,0,1.8,1,1,1
1,4,-4,4,4,1,0.6,0,1.9,-1,0,1
0,-1,1,5,4,-1,0,0,2.2,-1,0,1
1,3,-3,1,3,2,0,0,0.6,-1,0,1
1,2,-2,3,4,-1,0.2,0,3.6,1,0,1
1,3,-3,1,0,3,0,0,3.4,0,0,1
0,-7,7,-11,13,1,-0.8,0,-3.7,0,-1,1
0,-3,3,1,-4,3,-0.2,0,-5,-1,0,-1
1,6,-6,2,1,4,0.2,0,-0.2,0,0,1
1,3,-3,-1,-115,0,0.6,-1,4,0,0,-1
1,1,-1,0,4,1,0.2,0,-1.6,1,0,1
0,-2,2,0,5,3,-0.4,0,-7.8,-1,0,-1
1,3,-3,3,3,0,0.2,0,-1.3,1,0,1
1,3,-3,5,-2,-2,0.2,0,-5.9,-1,1,-1
0,3,-3,8,-15,1,-0.4,0,-0.8,1,-1,1
1,4,-4,2,-12,4,1.4,0,5.8,1,0,-1
0,-7,7,-8,-3,1,-1.4,0,-11.3,0,0,-1
0,-4,4,-5,9,-4,-0.4,0,-0.7,-1,0,-1
1,2,-2,-1,0,-1,0,0,0.2,-1,-1,1
1,2,-2,-7,5,-3,0.6,1,6,0,0,1
0,2,-2,6,5,-2,0.2,0,-0.7,-1,0,1
1,-1,1,-7,4,0,-0.2,0,1.2,1,0,1
1,5,-5,7,-23,0,0.6,0,2.1,0,0,1
1,-7,7,-10,-6,0,-0.6,0,-6.8,1,0,-1
0,-4,4,-9,3,1,-0.2,0,-3.1,1,-1,-1
1,-3,3,-1,24,0,-0.2,0,-3.8,-1,0,-1
1,2,-2,2,-7,4,0.2,0,-1,1,0,-1
0,0,0,-4,23,1,0.2,0,-3.3,-1,0,-1
1,10,-10,7,6,0,0.6,0,0.7,0,0,1
0,4,-4,3,3,-2,0.4,0,3.4,0,0,1
1,-2,2,-6,-5,-2,-0.2,0,2.1,1,1,1
0,-1,1,-1,26,-2,-0.6,0,-5.2,-1,0,-1
1,3,-3,9,1,1,0.2,0,3.1,1,1,-1
1,-1,1,-5,7,1,0.2,0,-0.4,-1,0,1
0,-4,4,-3,-5,2,-0.2,0,-2,0,-1,-1
1,0,0,-7,4,2,0,0,-0.6,-1,1,1
1,2,-2,7,-2,1,-0.2,0,-2.8,0,0,-1
0,2,-2,5,2,0,0.2,0,1.9,-1,0,-1
1,4,-4,4,2,-1,0.2,0,-1,1,0,1
0,-3,3,-9,-3,1,-0.2,0,-1.2,-1,0,-1
1,1,-1,3,-1,-1,0.2,0,-4.5,1,0,1
1,-1,1,0,2,2,-0.4,0,-2.2,0,-1,1
1,0,0,-2,-5,0,-0.2,0,2.7,-1,-1,1
0,-5,5,-6,0,0,-0.8,0,-6.4,-1,0,1
1,-4,4,-4,4,-4,-0.8,0,-8.8,-1,-1,-1
1,2,-2,-4,2,-2,0.4,0,2.1,1,0,1
1,3,-3,-1,2,0,0.4,0,0.4,1,0,1
1,-1,1,1,31,2,0,0,-1.1,0,0,-1
0,-1,1,-1,-3,-3,-0.2,0,-0.8,-1,0,-1
0,-1,1,-3,-6,0,-0.4,2,-2.6,-1,1,-1
0,-7,7,-5,-43,2,-0.6,0,-1.1,-1,0,-1
0,1,-1,1,5,1,-0.2,0,3.4,0,0,1
0,-2,2,-11,5,-4,0.2,0,4.1,-1,0,-1
1,4,-4,3,0,0,0.4,0,4.8,-1,0,1
1,6,-6,7,4,0,0.8,0,-1.8,1,0,1
0,-2,2,-4,-9,3,-0.4,0,-2,1,0,1
1,3,-3,2,3,-3,0.2,0,-0.6,-1,0,1
1,-3,3,-4,-115,1,0.2,0,2.5,1,-1,1
1,-2,2,-5,3,-3,0.2,0,0.4,1,-1,1
1,11,-11,17,2,0,1.4,0,5.4,-1,0,-1
0,11,-11,18,2,1,0.8,0,0.3,1,1,1
0,-7,7,-3,4,-1,-0.8,0,-5.9,0,0,-1
1,3,-3,6,-85,0,-0.2,0,-2.6,0,0,-1
0,-2,2,-3,18,-9,0,0,-0.9,-1,0,-1
1,0,0,1,1,1,0.2,0,5.2,0,0,1
0,-4,4,-8,-5,0,0,-1,-5.2,1,-1,-1
1,3,-3,4,1,4,0.2,0,-2.4,1,1,1
1,-2,2,-2,-1,4,-0.6,0,-3,1,0,-1
1,-2,2,0,1,1,-0.4,0,-2.9,-1,0,-1
0,-9,9,-5,23,-3,-0.8,0,-5.9,-1,-1,-1
1,-2,2,-3,2,-1,-0.2,0,-0.1,1,-1,-1
0,-1,1,-2,-5,-1,0,0,1.4,-1,1,-1
1,2,-2,3,3,0,0.2,0,-2.1,1,1,1
1,1,-1,10,-4,2,-0.6,0,-2.1,0,0,-1
0,-4,4,-6,6,-3,-0.2,0,1.1,-1,0,-1
0,-12,12,-17,-5,-1,-1.4,0,-5.2,-1,-1,1
1,1,-1,3,-5,0,0,0,3.5,0,0,-1
1,-1,1,2,-24,5,-0.8,0,-4.1,-1,0,1
1,3,-3,5,6,-3,0.8,0,3.2,1,0,-1
0,-1,1,-4,-3,-2,-0.4,0,-0.9,-1,0,1
0,1,-1,5,-76,-2,0.4,0,-2.1,-1,-1,-1
0,-8,8,-7,1,1,-1,0,-4.9,0,0,1
1,-2,2,-2,19,0,0,0,0.1,-1,0,-1
